Station,Date,Hour,Tdry,Twet,RH,Tdew
41351,20220126,21,22.3,19.9,79,18.5
41351,20220126,22,21.2,19.6,85,18.6
41351,20220126,23,20.5,19.2,88,18.5
41351,20220127,0,20.4,19.7,93,19.2
41351,20220127,1,20.9,19.4,86,18.5
41351,20220127,2,20.3,19.1,89,18.4
41351,20220127,3,20.2,19.4,92,18.9
41351,20220127,4,19.5,18.8,93,18.4
41351,20220127,5,19.1,17.8,87,16.9
41351,20220127,6,18.8,16.3,76,14.5
41351,20220127,7,19.8,16.2,67,13.5
41351,20220127,8,20.4,16.6,66,13.9
41351,20220127,9,21.4,16.3,57,12.5
41351,20220127,10,21.4,16.1,55,12
41351,20220127,11,22.4,16.4,51,11.8
41351,20220127,12,22.6,16,47,10.7
41351,20220127,13,22.7,16.1,47,10.8
41351,20220127,14,22.6,16,47,10.7
41351,20220127,15,23.1,16.7,49,11.8
41351,20220127,16,23,17.2,53,12.9
41351,20220127,17,23,17.4,55,13.5
41351,20220127,18,21.9,16.2,53,11.9
41351,20220127,19,21.1,16,56,12
41351,20220127,20,20,15.5,60,12
41351,20220127,21,19.6,15.5,63,12.4
41351,20220127,22,19.1,15.6,67,12.8
41351,20220127,23,17.1,14.8,77,13
41351,20220128,0,20.6,18.2,78,16.6
41351,20220128,1,21,18.2,75,16.4
41351,20220128,2,19.4,15.5,64,12.4
41351,20220128,3,19.4,15.6,65,12.7
41351,20220128,4,18.8,15.5,69,13
41351,20220128,5,18.4,15,68,12.4
41351,20220128,6,17.6,14.4,69,11.9
41351,20220128,7,19.1,14.9,61,11.4
41351,20220128,8,20.3,15,54,10.7
41351,20220128,9,21.5,14.6,43,8.4
41351,20220128,10,22.6,14.1,34,6
41351,20220128,11,23.6,14.2,30,5.1
41351,20220128,12,23.9,16,40,9.5
41351,20220128,13,24.5,16.3,39,9.7
41351,20220128,14,24,16.5,43,10.7
41351,20220128,15,24,16.8,45,11.4
41351,20220128,16,23.6,17.2,50,12.6
41351,20220128,17,22.6,16.7,52,12.3
41351,20220128,18,21.6,16.5,57,12.7
41351,20220128,19,20.8,16.6,63,13.5
41351,20220128,20,20,16,64,13
41351,20220128,21,19.8,16.2,67,13.5
41351,20220128,22,19.5,15.7,65,12.8
41351,20220128,23,19.1,15.3,65,12.4
41351,20220129,0,18.9,15.4,67,12.7
41351,20220129,1,18.7,15.4,69,12.9
41351,20220129,2,18.3,15.1,69,12.5
41351,20220129,3,18,15,71,12.7
41351,20220129,4,17.1,14.5,74,12.4
41351,20220129,5,15.6,13.8,81,12.4
41351,20220129,6,14.8,13.7,88,12.8
41351,20220129,7,18.6,16.1,76,14.3
41351,20220129,8,21.2,16.8,62,13.6
41351,20220129,9,22.3,17.2,58,13.7
41351,20220129,10,21.8,16.9,59,13.4
41351,20220129,11,24.1,16.6,43,10.8
41351,20220129,12,22.8,17.5,57,13.8
41351,20220129,13,23.3,18,57,14.3
41351,20220129,14,23.7,17.9,54,13.9
41351,20220129,15,23.7,18.2,56,14.4
41351,20220129,16,23.5,18,56,14.2
41351,20220129,17,22.7,17.7,59,14.3
41351,20220129,18,22.3,17.5,60,14.2
41351,20220129,19,21.1,17,64,14
41351,20220129,20,20.2,16.7,68,14.1
41351,20220129,21,19.6,16.5,71,14.2
41351,20220129,22,18.6,16,75,14.1
41351,20220129,23,17.6,15.7,81,14.3
41351,20220130,0,19.3,16.5,74,14.6
41351,20220130,1,18.7,16.1,75,14.2
41351,20220130,2,16.8,15.3,85,14.3
41351,20220130,3,17.6,16,84,14.9
41351,20220130,4,16.7,15.6,88,14.7
41351,20220130,5,16,14.8,87,13.8
41351,20220130,6,15.2,14.4,91,13.8
41351,20220130,7,18.6,16.8,82,15.5
41351,20220130,8,21.2,17.3,66,14.6
41351,20220130,9,21.9,17.7,64,14.8
41351,20220130,10,23,18.4,62,15.3
41351,20220130,11,24.7,18.1,50,13.6
41351,20220130,12,25.6,18.9,50,14.4
41351,20220130,13,25.2,18.7,51,14.4
41351,20220130,14,25.3,19.1,53,15.1
41351,20220130,15,25.2,19.7,58,16.4
41351,20220130,16,24.7,18.3,51,13.9
41351,20220130,17,24.2,18.2,53,14
41351,20220130,18,23,17.8,58,14.3
41351,20220130,19,21.6,17.3,63,14.3
41351,20220130,20,20.6,16.9,67,14.3
41351,20220130,21,19.9,16.8,72,14.7
41351,20220130,22,19.1,16.6,76,14.8
41351,20220130,23,17.3,15.7,84,14.6
41351,20220131,0,16.6,15.5,88,14.6
41351,20220131,1,16.5,15.5,89,14.7
41351,20220131,2,16.8,15.7,89,15
41351,20220131,3,16.3,15.4,90,14.7
41351,20220131,4,15.9,15.1,91,14.4
41351,20220131,5,17.5,16.3,88,15.5
41351,20220131,6,20.1,18.1,81,16.7
41351,20220131,7,20.4,17.9,77,16.2
41351,20220131,8,22.4,18.9,70,16.7
41351,20220131,9,22.8,18.5,64,15.6
41351,20220131,10,23.6,18.2,57,14.6
41351,20220131,11,24.5,18.4,53,14.3
41351,20220131,12,25.2,18.1,47,13.1
41351,20220131,13,24,18.4,56,14.7
41351,20220131,14,24.2,18.3,54,14.3
41351,20220131,15,24.2,18.3,54,14.3
41351,20220131,16,23.7,18.2,56,14.4
41351,20220131,17,23.1,18.1,59,14.7
41351,20220131,18,23.1,18.1,59,14.7
41351,20220131,19,21.9,17.5,63,14.6
41351,20220131,20,21.5,17.6,66,14.9
41351,20220131,21,21.1,17.6,69,15.2
41351,20220131,22,21.1,18.2,74,16.3
41351,20220131,23,21.1,18.5,77,16.9
41351,20220201,0,21.2,18.5,76,16.8
41351,20220201,1,21.5,18.8,76,17.1
41351,20220201,2,21.4,18.9,78,17.4
41351,20220201,3,21.3,19,79,17.5
41351,20220201,4,21.5,19.1,79,17.7
41351,20220201,5,21.7,19.2,78,17.7
41351,20220201,6,21.8,19.4,79,18
41351,20220201,7,22.2,19.2,74,17.3
41351,20220201,8,23,19.5,71,17.5
41351,20220201,9,23.3,19.3,67,16.8
41351,20220201,10,24.2,19.7,64,17
41351,20220201,11,25.2,20.2,61,17.2
41351,20220201,12,24.8,19.2,57,15.7
41351,20220201,13,24.8,19.7,60,16.5
41351,20220201,14,25.5,19.7,56,16.1
41351,20220201,15,25.8,20.2,58,16.9
41351,20220201,16,25,19.4,57,15.9
41351,20220201,17,24.2,19.3,61,16.2
41351,20220201,18,23.9,18.9,60,15.7
41351,20220201,19,22.7,19.1,70,17
41351,20220201,20,22.2,19.4,76,17.8
41351,20220201,21,21.9,19.8,81,18.5
41351,20220201,22,22.1,19.9,81,18.7
41351,20220201,23,21.8,19.5,80,18.2
41351,20220202,0,21.8,19.8,82,18.6
41351,20220202,1,21.8,19.7,81,18.4
41351,20220202,2,21.6,19.7,83,18.6
41351,20220202,3,21.6,19.5,81,18.2
41351,20220202,4,21.7,19.3,79,17.9
41351,20220202,5,21.7,19.1,77,17.5
41351,20220202,6,21.4,19.5,83,18.4
41351,20220202,7,21.8,19.7,81,18.4
41351,20220202,8,22.9,20,75,18.2
41351,20220202,9,23.1,19.8,72,17.8
41351,20220202,10,23.5,19.9,70,17.7
41351,20220202,11,24.9,20.5,65,17.9
41351,20220202,12,25.3,20.4,62,17.5
41351,20220202,13,24.6,20.7,69,18.5
41351,20220202,14,24.1,20.9,74,19.2
41351,20220202,15,24.8,20.4,65,17.8
41351,20220202,16,24.5,20.6,69,18.4
41351,20220202,17,23.5,20,71,17.9
41351,20220202,18,22.9,20.1,76,18.5
41351,20220202,19,22.4,20.1,80,18.8
41351,20220202,20,22.1,20.1,82,18.9
41351,20220202,21,22.2,20,81,18.8
41351,20220202,22,22.2,19.9,80,18.6
41351,20220202,23,22,20,82,18.8
41351,20220203,0,21.8,19.8,82,18.6
41351,20220203,1,21.8,19.8,82,18.6
41351,20220203,2,21.4,19.7,85,18.8
41351,20220203,3,21.5,19.4,81,18.1
41351,20220203,4,21.5,19.4,81,18.1
41351,20220203,5,21.7,19.9,84,18.9
41351,20220203,6,21.5,19.6,83,18.5
41351,20220203,7,22.2,19.9,80,18.6
41351,20220203,8,22.3,20.1,81,18.9
41351,20220203,9,22.5,20,78,18.5
41351,20220203,10,24.4,20.7,70,18.6
41351,20220203,11,23.8,20.4,72,18.5
41351,20220203,12,25.8,21.4,66,19
41351,20220203,13,24.3,20.5,69,18.2
41351,20220203,14,24.3,20.2,67,17.8
41351,20220203,15,23.9,20.2,70,18.1
41351,20220203,16,23.8,20.4,72,18.5
41351,20220203,17,23.5,19.7,69,17.5
41351,20220203,18,23.2,20,73,18.1
41351,20220203,19,22.2,19.8,79,18.4
41351,20220203,20,22,19.7,80,18.4
41351,20220203,21,21.9,19.8,81,18.5
41351,20220203,22,21.9,19.3,77,17.7
41351,20220203,23,21.8,19.4,79,18
41351,20220204,0,21.6,19.6,82,18.4
41351,20220204,1,21.5,19.8,85,18.9
41351,20220204,2,21.4,19.6,84,18.6
41351,20220204,3,21.4,19.6,84,18.6
41351,20220204,4,21.1,19.6,86,18.7
41351,20220204,5,21.4,19.9,86,19
41351,20220204,6,21.5,19.6,83,18.5
41351,20220204,7,21.7,19.3,79,17.9
41351,20220204,8,22.9,19.7,73,17.8
41351,20220204,9,24.1,20.7,72,18.7
41351,20220204,10,24.6,20.5,67,18.1
41351,20220204,11,24.8,21,70,19
41351,20220204,12,26.2,21.5,64,18.9
41351,20220204,13,25.6,20.8,63,18.1
41351,20220204,14,25.9,21.1,63,18.3
41351,20220204,15,25.7,21.3,66,18.9
41351,20220204,16,25.2,21.5,71,19.6
41351,20220204,17,24.7,21.4,73,19.5
41351,20220204,18,23.5,20.9,78,19.4
41351,20220204,19,22.8,20.6,81,19.4
41351,20220204,20,22.4,20.6,84,19.6
41351,20220204,21,22.3,20.7,86,19.8
41351,20220204,22,22.3,20.8,87,20
41351,20220204,23,22.5,21,87,20.2
41351,20220205,0,22.4,20.8,86,20
41351,20220205,1,22.4,20.8,86,20
41351,20220205,2,22.5,21.1,88,20.4
41351,20220205,3,22.4,21,88,20.3
41351,20220205,4,22.4,20.9,87,20.1
41351,20220205,5,22.4,20.9,87,20.1
41351,20220205,6,22.4,20.9,87,20.1
41351,20220205,7,22.8,21.2,86,20.3
41351,20220205,8,23.3,21.4,84,20.4
41351,20220205,9,23.8,21.7,82,20.5
41351,20220205,10,24.2,21.7,79,20.3
41351,20220205,11,23.6,21.2,80,19.9
41351,20220205,12,24.1,21.3,77,19.8
41351,20220205,13,23.5,21.3,81,20.1
41351,20220205,14,24.9,21.8,75,20.2
41351,20220205,15,24,21.7,81,20.6
41351,20220205,16,24,21.6,80,20.3
41351,20220205,17,23.9,21.5,80,20.3
41351,20220205,18,23.2,21.2,83,20.2
41351,20220205,19,23.1,21.2,84,20.3
41351,20220205,20,23.2,21.5,85,20.6
41351,20220205,21,23,21.6,88,20.9
41351,20220205,22,23.1,21.6,87,20.8
41351,20220205,23,23,21.6,88,20.9
41351,20220206,0,22.9,21.9,91,21.4
41351,20220206,1,22.4,22,96,21.7
41351,20220206,2,22.5,22.1,96,21.8
41351,20220206,3,22.7,22,94,21.7
41351,20220206,4,22.7,21.8,92,21.3
41351,20220206,5,22.7,21.9,93,21.5
41351,20220206,6,22.2,21.9,97,21.7
41351,20220206,7,22,21.5,95,21.2
41351,20220206,8,22.1,21.8,97,21.6
41351,20220206,9,21.6,21.4,98,21.3
41351,20220206,10,22,21.8,98,21.7
41351,20220206,11,21.8,21.6,98,21.5
41351,20220206,12,22.8,22.5,97,22.3
41351,20220206,13,23.6,22.7,92,22.2
41351,20220206,14,24.6,23.2,88,22.5
41351,20220206,15,24.8,23.4,88,22.7
41351,20220206,16,23.9,22.9,91,22.3
41351,20220206,17,23.4,22.8,95,22.6
41351,20220206,18,23.1,22.7,96,22.4
41351,20220206,19,23,22.7,97,22.5
41351,20220206,20,22.9,22.6,97,22.4
41351,20220206,21,22.7,22.4,97,22.2
41351,20220206,22,22.6,22.3,97,22.1
41351,20220206,23,20.8,19.9,92,19.5
41351,20220207,0,20.1,19.5,94,19.1
41351,20220207,1,19.2,18.9,97,18.7
41351,20220207,2,19,18.8,98,18.7
41351,20220207,3,19.1,18.8,97,18.6
41351,20220207,4,19,18.6,96,18.4
41351,20220207,5,19.2,18.9,97,18.7
41351,20220207,6,19.4,19,96,18.7
41351,20220207,7,19.9,19.4,95,19.1
41351,20220207,8,19.8,19.4,96,19.2
41351,20220207,9,20.1,19.7,96,19.4
41351,20220207,10,20.7,20.4,97,20.2
41351,20220207,11,21.9,21.1,93,20.7
41351,20220207,12,23.3,21.7,86,20.8
41351,20220207,13,23.9,21.9,83,20.8
41351,20220207,14,24.1,21.7,80,20.4
41351,20220207,15,23.9,21.8,82,20.7
41351,20220207,16,24.3,22,81,20.8
41351,20220207,17,23.7,21.7,83,20.6
41351,20220207,18,22.5,21.8,94,21.5
41351,20220207,19,22.2,21.5,94,21.2
41351,20220207,20,22.3,21.4,92,20.9
41351,20220207,21,22,21.2,93,20.8
41351,20220207,22,22.4,21.3,90,20.7
41351,20220207,23,22.4,21.5,92,21
41351,20220208,0,22.3,21.5,93,21.1
41351,20220208,1,22.8,21.7,90,21.1
41351,20220208,2,22.5,21.6,92,21.1
41351,20220208,3,22.8,21.9,92,21.4
41351,20220208,4,22.6,22.2,96,21.9
41351,20220208,5,22.4,22.2,98,22.1
41351,20220208,6,22.3,22.1,98,22
41351,20220208,7,22.4,22.2,98,22.1
41351,20220208,8,22.8,22.5,97,22.3
41351,20220208,9,23.6,22.4,90,21.9
41351,20220208,10,25.1,23,83,22
41351,20220208,11,26.2,23.4,78,22.1
41351,20220208,12,26.2,22.9,74,21.2
41351,20220208,13,26.7,23,72,21.2
41351,20220208,14,27.2,23.1,69,21
41351,20220208,15,26.7,23,72,21.2
41351,20220208,16,27.4,23.3,69,21.2
41351,20220208,17,26.6,23,72,21.1
41351,20220208,18,25.8,22.5,74,20.8
41351,20220208,19,24.8,22.1,78,20.7
41351,20220208,20,24.1,22,82,20.8
41351,20220208,21,23.8,21.8,83,20.7
41351,20220208,22,23.2,21.8,88,21.1
41351,20220208,23,23.2,21.7,87,20.9
41351,20220209,0,23.1,21.7,88,21
41351,20220209,1,23.1,21.6,87,20.8
41351,20220209,2,23,21.4,86,20.5
41351,20220209,3,22.9,21.4,87,20.6
41351,20220209,4,23,21.4,86,20.5
41351,20220209,5,23,21.4,86,20.5
41351,20220209,6,23.1,21.5,86,20.6
41351,20220209,7,23.4,21.7,85,20.7
41351,20220209,8,24.5,22.1,80,20.8
41351,20220209,9,25.1,22.4,78,21
41351,20220209,10,25.8,22.9,77,21.5
41351,20220209,11,25.7,22.8,77,21.4
41351,20220209,12,25.8,23,78,21.7
41351,20220209,13,25.4,23.1,81,21.9
41351,20220209,14,25.5,23.3,82,22.2
41351,20220209,15,26.1,23.4,79,22.2
41351,20220209,16,26.1,23.6,80,22.4
41351,20220209,17,25.3,23,81,21.8
41351,20220209,18,24.6,22.7,84,21.7
41351,20220209,19,24.1,22.3,85,21.4
41351,20220209,20,24,22.3,86,21.5
41351,20220209,21,24.1,22.2,84,21.2
41351,20220209,22,23.7,22.1,86,21.2
41351,20220209,23,23.3,22.2,90,21.6
41351,20220210,0,23.1,21.8,89,21.2
41351,20220210,1,23.4,21.7,85,20.7
41351,20220210,2,23.1,21.8,89,21.2
41351,20220210,3,22.8,22.1,94,21.8
41351,20220210,4,22.5,22.1,96,21.8
41351,20220210,5,23,22,91,21.5
41351,20220210,6,23.1,21.8,89,21.2
41351,20220210,7,23.4,22.1,89,21.5
41351,20220210,8,23.4,22.1,89,21.5
41351,20220210,9,24.1,22.2,84,21.2
41351,20220210,10,24.9,22.5,80,21.2
41351,20220210,11,26.2,23,75,21.4
41351,20220210,12,27,23,70,21.1
41351,20220210,13,27.2,22.8,67,20.6
41351,20220210,14,27,22.2,64,19.6
41351,20220210,15,26.9,22.8,69,20.7
41351,20220210,16,26,22.1,70,20.1
41351,20220210,17,25.6,21.8,70,19.7
41351,20220210,18,25.2,21.4,70,19.3
41351,20220210,19,23.8,21.2,78,19.7
41351,20220210,20,23.4,21.4,83,20.4
41351,20220210,21,23.3,21.7,86,20.8
41351,20220210,22,23,21.6,88,20.9
41351,20220210,23,23,21.6,88,20.9
41351,20220211,0,23,21.9,90,21.3
41351,20220211,1,23,21.7,89,21.1
41351,20220211,2,22.9,21.9,91,21.4
41351,20220211,3,22.9,21.8,90,21.2
41351,20220211,4,23,21.9,90,21.3
41351,20220211,5,22.9,21.6,89,21
41351,20220211,6,23,21.6,88,20.9
41351,20220211,7,23.5,22,87,21.2
41351,20220211,8,23,22.6,96,22.3
41351,20220211,9,23.4,23.2,98,23.1
41351,20220211,10,23.7,23.5,98,23.4
41351,20220211,11,23.9,23.7,98,23.6
41351,20220211,12,24.6,24.3,97,24.1
41351,20220211,13,25.5,24.3,90,23.8
41351,20220211,14,25.7,24.2,88,23.6
41351,20220211,15,26.7,24.5,83,23.6
41351,20220211,16,26.8,24.6,83,23.7
41351,20220211,17,25.7,24.2,88,23.6
41351,20220211,18,25.5,24.2,89,23.6
41351,20220211,19,25.1,23.9,90,23.4
41351,20220211,20,24.9,23.8,91,23.3
41351,20220211,21,24.8,23.7,91,23.2
41351,20220211,22,24.7,23.8,92,23.3
41351,20220211,23,24.4,23.6,93,23.2
41351,20220212,0,24.2,23.5,94,23.2
41351,20220212,1,24.2,23.5,94,23.2
41351,20220212,2,24.4,23.7,94,23.4
41351,20220212,3,24.2,23.6,95,23.4
41351,20220212,4,24.2,23.6,95,23.4
41351,20220212,5,24.1,23.6,96,23.4
41351,20220212,6,24.1,23.6,96,23.4
41351,20220212,7,24.6,23.8,93,23.4
41351,20220212,8,25.2,24,90,23.4
41351,20220212,9,25.5,24.4,91,23.9
41351,20220212,10,25.6,24.5,91,24
41351,20220212,11,25.8,24.6,90,24
41351,20220212,12,25.8,24.5,89,23.9
41351,20220212,13,27.2,25,83,24.1
41351,20220212,14,25.7,24.2,88,23.6
41351,20220212,15,25.6,24.3,89,23.7
41351,20220212,16,25.2,24.1,91,23.6
41351,20220212,17,25.3,24.1,90,23.5
41351,20220212,18,25,23.9,91,23.4
41351,20220212,19,24.6,24,95,23.7
41351,20220212,20,24.6,24,95,23.7
41351,20220212,21,24.9,24.1,93,23.7
41351,20220212,22,24.8,24.2,95,23.9
41351,20220212,23,24.9,23.8,91,23.3
41351,20220213,0,25,23.4,87,22.7
41351,20220213,1,24.5,22.2,81,21
41351,20220213,2,24,21.7,81,20.6
41351,20220213,3,23.8,21.2,78,19.7
41351,20220213,4,23.4,20,72,18.1
41351,20220213,5,23,19.4,70,17.2
41351,20220213,6,23.3,19.7,70,17.5
41351,20220213,7,22.4,20.3,82,19.2
41351,20220213,8,20.5,19.5,91,19
41351,20220213,9,20.8,18.3,77,16.6
41351,20220213,10,20.9,18,74,16.1
41351,20220213,11,21.2,17.5,68,15.1
41351,20220213,12,20.1,17.4,75,15.5
41351,20220213,13,19.4,18.2,88,17.4
41351,20220213,14,19.8,17.6,79,16.1
41351,20220213,15,21.4,18.2,72,16.2
41351,20220213,16,21.2,17.8,70,15.5
41351,20220213,17,21.2,17.2,65,14.4
41351,20220213,18,20.2,16.7,68,14.1
41351,20220213,19,18.9,16,73,14
41351,20220213,20,17.4,15.4,80,13.9
41351,20220213,21,16.5,15,84,13.8
41351,20220213,22,15.4,14.3,88,13.4
41351,20220213,23,14.3,13.8,94,13.4
41351,20220214,0,13.7,13.3,95,12.9
41351,20220214,1,13.7,13.4,96,13.1
41351,20220214,2,14.2,13.9,97,13.7
41351,20220214,3,14.3,14,97,13.8
41351,20220214,4,15.2,14.9,97,14.7
41351,20220214,5,15.2,14.9,97,14.7
41351,20220214,6,14.4,14.1,97,13.9
41351,20220214,7,15.7,15.5,98,15.4
41351,20220214,8,17.9,16.3,84,15.2
41351,20220214,9,19.9,17,73,14.9
41351,20220214,10,21.2,17.2,65,14.4
41351,20220214,11,20.7,17,67,14.4
41351,20220214,12,22.8,17.8,59,14.4
41351,20220214,13,23.2,17.7,56,14
41351,20220214,14,23.4,17.2,51,12.7
41351,20220214,15,24,16.1,40,9.6
41351,20220214,16,23.6,17.4,51,12.9
41351,20220214,17,21.8,16.7,57,12.9
41351,20220214,18,21.1,16.1,57,12.3
41351,20220214,19,20.2,15.4,58,11.7
41351,20220214,20,19,15.2,65,12.3
41351,20220214,21,17.8,14.9,72,12.7
41351,20220214,22,18.1,15.1,71,12.8
41351,20220214,23,17.1,14.7,76,12.8
41351,20220215,0,16.8,14.6,78,13
41351,20220215,1,16.1,14.3,81,12.8
41351,20220215,2,15.5,13.5,79,11.9
41351,20220215,3,14.8,12.1,71,9.6
41351,20220215,4,13.2,11.1,76,9.1
41351,20220215,5,11.9,10.6,84,9.3
41351,20220215,6,12.4,10.8,81,9.2
41351,20220215,7,15.1,12.4,71,9.9
41351,20220215,8,16.9,12.8,60,9.1
41351,20220215,9,18.6,13.6,54,9.1
41351,20220215,10,19.6,14.3,53,9.8
41351,20220215,11,21,14.6,46,9
41351,20220215,12,22.2,15.5,46,10
41351,20220215,13,22.9,16,45,10.4
41351,20220215,14,23.6,16.7,46,11.3
41351,20220215,15,23.7,16.9,47,11.7
41351,20220215,16,22.1,16.4,53,12.1
41351,20220215,17,21.8,16.4,55,12.4
41351,20220215,18,20.5,16.1,61,12.7
41351,20220215,19,19.2,16,70,13.6
41351,20220215,20,18.1,15.6,76,13.8
41351,20220215,21,17.4,15.4,80,13.9
41351,20220215,22,16.9,15.1,82,13.8
41351,20220215,23,16.7,15.1,83,13.8
41351,20220216,0,14.4,13.7,92,13.1
41351,20220216,1,13.5,13,94,12.6
41351,20220216,2,13.4,13.1,96,12.8
41351,20220216,3,15,14.6,96,14.4
41351,20220216,4,15.4,14.7,92,14.1
41351,20220216,5,14.8,14.3,94,13.8
41351,20220216,6,13.8,13.4,95,13
41351,20220216,7,15.6,15.1,94,14.6
41351,20220216,8,19.9,16.6,70,14.3
41351,20220216,9,20,16.2,66,13.5
41351,20220216,10,21.6,16.5,57,12.7
41351,20220216,11,22.3,17,56,13.1
41351,20220216,12,22.7,17,54,12.9
41351,20220216,13,23.2,17.2,52,12.8
41351,20220216,14,23,17.3,54,13.2
41351,20220216,15,22.5,16.9,54,12.8
41351,20220216,16,22.6,17.1,55,13.1
41351,20220216,17,20.6,16.2,61,12.8
41351,20220216,18,20.1,15.7,61,12.4
41351,20220216,19,19.3,15.3,63,12.1
41351,20220216,20,18.7,15,65,12
41351,20220216,21,18.5,15,67,12.3
41351,20220216,22,17.6,14.3,68,11.6
41351,20220216,23,17.2,14.4,72,12.1
41351,20220217,0,18,14.6,67,11.8
41351,20220217,1,17.9,14.5,67,11.7
41351,20220217,2,17,13.9,69,11.3
41351,20220217,3,16.6,14,74,12
41351,20220217,4,14.1,12.9,86,11.8
41351,20220217,5,12.6,11.8,90,11
41351,20220217,6,14,13.4,93,12.9
41351,20220217,7,17.2,15.5,83,14.3
41351,20220217,8,18.9,16,73,14
41351,20220217,9,20.3,16.4,65,13.5
41351,20220217,10,20.7,17.1,68,14.6
41351,20220217,11,21.3,17.3,65,14.5
41351,20220217,12,22.3,17.5,60,14.2
41351,20220217,13,22.7,17.9,60,14.6
41351,20220217,14,22.9,18.2,61,15
41351,20220217,15,22.7,17.7,59,14.3
41351,20220217,16,22.6,17.9,61,14.7
41351,20220217,17,22.4,18,63,15
41351,20220217,18,22.1,17.8,64,15
41351,20220217,19,20.9,17.5,70,15.2
41351,20220217,20,20.2,17.4,74,15.4
41351,20220217,21,19.4,17.1,78,15.5
41351,20220217,22,18.6,16.9,83,15.7
41351,20220217,23,17.8,16.5,87,15.6
41351,20220218,0,17.4,16.4,90,15.7
41351,20220218,1,16.8,16,92,15.5
41351,20220218,2,16.3,15.6,93,15.2
41351,20220218,3,16.8,16.2,94,15.8
41351,20220218,4,16.6,16,94,15.6
41351,20220218,5,15.6,15.1,95,14.8
41351,20220218,6,14.8,14.5,96,14.2
41351,20220218,7,16,15.7,97,15.5
41351,20220218,8,18.8,17.9,91,17.3
41351,20220218,9,22.3,18.5,68,16.1
41351,20220218,10,23.4,18.5,60,15.2
41351,20220218,11,23.9,18.6,58,15.1
41351,20220218,12,24.1,18.8,58,15.3
41351,20220218,13,24.2,19,59,15.7
41351,20220218,14,24.7,19.2,57,15.6
41351,20220218,15,24.6,18.5,53,14.4
41351,20220218,16,24.5,18.1,51,13.7
41351,20220218,17,23.7,18.7,60,15.5
41351,20220218,18,23.4,17.4,52,13
41351,20220218,19,21.8,18.1,68,15.6
41351,20220218,20,21.3,18.1,72,16.1
41351,20220218,21,21.1,18.1,73,16.1
41351,20220218,22,20.9,17.6,71,15.4
41351,20220218,23,20.7,17.2,69,14.8
41351,20220219,0,20.5,17.6,74,15.7
41351,20220219,1,20.5,17.5,73,15.5
41351,20220219,2,20.2,17.2,73,15.2
41351,20220219,3,20.2,17.8,78,16.3
41351,20220219,4,19.5,17.5,81,16.2
41351,20220219,5,19,17.3,84,16.2
41351,20220219,6,18.6,18.2,96,18
41351,20220219,7,18.5,18.1,96,17.9
41351,20220219,8,19.6,19.2,96,19
41351,20220219,9,20.9,19.3,85,18.3
41351,20220219,10,21.8,19.4,79,18
41351,20220219,11,21.5,18.9,77,17.3
41351,20220219,12,22.5,19,70,16.8
41351,20220219,13,23.8,18.8,60,15.6
41351,20220219,14,23.6,18.4,58,14.9
41351,20220219,15,23,17.7,57,14
41351,20220219,16,22.9,18.6,64,15.7
41351,20220219,17,22.8,18.6,65,15.9
41351,20220219,18,22.3,18.9,71,16.8
41351,20220219,19,21.7,18.7,74,16.9
41351,20220219,20,20.6,18.4,80,17
41351,20220219,21,20.6,18.3,79,16.8
41351,20220219,22,19.8,18,83,16.8
41351,20220219,23,19.2,17.7,86,16.8
41351,20220220,0,19,17.7,87,16.8
41351,20220220,1,19,17.7,87,16.8
41351,20220220,2,17.9,16.9,90,16.3
41351,20220220,3,17.6,17,94,16.6
41351,20220220,4,17,16.5,95,16.2
41351,20220220,5,16.6,16.2,96,16
41351,20220220,6,16,15.7,97,15.5
41351,20220220,7,17.6,17.2,96,17
41351,20220220,8,20,18.5,86,17.6
41351,20220220,9,21.8,19.5,80,18.2
41351,20220220,10,23,19.9,74,18.1
41351,20220220,11,24.7,20,63,17.2
41351,20220220,12,25.1,20.5,64,17.8
41351,20220220,13,25.7,20.4,60,17.4
41351,20220220,14,26.3,21.1,61,18.2
41351,20220220,15,27,20.7,54,16.9
41351,20220220,16,27.1,19,43,13.5
41351,20220220,17,26.4,19.8,52,15.8
41351,20220220,18,25,19.6,58,16.2
41351,20220220,19,22.7,19.3,71,17.2
41351,20220220,20,20.4,18.5,82,17.2
41351,20220220,21,20,18.2,83,17
41351,20220220,22,19.5,17.7,83,16.6
41351,20220220,23,18.8,17.4,86,16.4
41351,20220221,0,18.2,16.9,87,16
41351,20220221,1,16.9,16.2,93,15.8
41351,20220221,2,16.2,15.6,94,15.2
41351,20220221,3,15.7,15.3,96,15.1
41351,20220221,4,15.3,14.9,96,14.7
41351,20220221,5,14.8,14.5,97,14.3
41351,20220221,6,14.5,14.2,97,14
41351,20220221,7,16.4,16.1,97,15.9
41351,20220221,8,20.6,17.6,73,15.6
41351,20220221,9,22.4,18.5,67,16
41351,20220221,10,23.4,19.4,67,16.9
41351,20220221,11,24.4,19.3,60,16.1
41351,20220221,12,25.1,20.2,62,17.3
41351,20220221,13,25.8,20.8,62,18
41351,20220221,14,26.1,19.7,53,15.8
41351,20220221,15,25.7,20.3,59,17.1
41351,20220221,16,25,20.3,63,17.5
41351,20220221,17,24.8,20.4,65,17.8
41351,20220221,18,23.8,20,69,17.8
41351,20220221,19,22.3,19.6,77,18.1
41351,20220221,20,21.9,19.6,80,18.3
